Dataset,Category,Image_Name,Object,BBox_Width,BBox_Height,Image_Width,Image_Height
HRSC2016,7,100001238.bmp,100001238_7_1,280.99955,72.00039600000001,1159,828
HRSC2016,1,100001238.bmp,100001238_1_2,217.999787,71.000172,1159,828
HRSC2016,11,100001238.bmp,100001238_11_1,312.000482,83.000376,1159,828
HRSC2016,7,100001238.bmp,100001238_7_2,285.999476,72.00039600000001,1159,828
HRSC2016,25,100001239.bmp,100001239_25_1,433.999646,157.00025,1094,814
HRSC2016,1,100001240.bmp,100001240_1_1,251.00028,67.999694,1095,799
HRSC2016,1,100001240.bmp,100001240_1_2,135.00036,51.00017,1095,799
HRSC2016,3,100001240.bmp,100001240_3_1,280.999995,72.999836,1095,799
HRSC2016,1,100001240.bmp,100001240_1_3,136.00009500000002,47.999925000000005,1095,799
HRSC2016,1,100001240.bmp,100001240_1_4,136.00009500000002,44.000131,1095,799
HRSC2016,25,100001241.bmp,100001241_25_1,342.00001599999996,197.000114,908,731
HRSC2016,25,100001242.bmp,100001242_25_1,296.000376,348.0003,1176,810
HRSC2016,30,100001243.bmp,100001243_30_1,302.000388,342.999648,974,774
HRSC2016,30,100001244.bmp,100001244_30_1,296.0004,315.99987999999996,1168,824
HRSC2016,30,100001244.bmp,100001244_30_2,346.999952,364.999864,1168,824
HRSC2016,16,100001245.bmp,100001245_16_1,518.999845,439.99987200000004,1183,832
HRSC2016,16,100001245.bmp,100001245_16_2,514.000487,437.99974399999996,1183,832
HRSC2016,7,100001245.bmp,100001245_7_1,289.999437,238.00025599999998,1183,832
HRSC2016,7,100001246.bmp,100001246_7_1,289.000293,238.000115,1117,811
HRSC2016,11,100001246.bmp,100001246_11_1,328.00034800000003,265.99989,1117,811
HRSC2016,1,100001246.bmp,100001246_1_1,155.000505,134.99987099999998,1117,811
HRSC2016,1,100001247.bmp,100001247_1_1,130.000464,109.99986400000002,1089,778
HRSC2016,1,100001247.bmp,100001247_1_2,154.99954799999998,130.99964,1089,778
HRSC2016,1,100001247.bmp,100001247_1_3,156.000339,129.99991,1089,778
HRSC2016,1,100001247.bmp,100001247_1_4,343.000152,293.999976,1089,778
HRSC2016,7,100001248.bmp,100001248_7_1,156.000075,341.00013,833,719
HRSC2016,1,100001249.bmp,100001249_1_1,90.000224,177.000144,1172,824
HRSC2016,7,100001249.bmp,100001249_7_1,157.999664,342.000376,1172,824
HRSC2016,16,100001249.bmp,100001249_16_1,272.99982,572.0002,1172,824
HRSC2016,7,100001249.bmp,100001249_7_2,149.99959199999998,342.000376,1172,824
HRSC2016,1,100001250.bmp,100001250_1_1,187.000011,361.000386,1179,827
HRSC2016,9,100001250.bmp,100001250_9_1,130.000077,299.00019599999996,1179,827
HRSC2016,8,100001250.bmp,100001250_8_1,188.999595,415.000178,1179,827
HRSC2016,1,100001251.bmp,100001251_1_1,249.99962399999998,109.99973,1116,809
HRSC2016,9,100001251.bmp,100001251_9_1,127.99962000000001,296.000156,1116,809
HRSC2016,1,100001251.bmp,100001251_1_2,247.999752,115.000159,1116,809
HRSC2016,1,100001251.bmp,100001251_1_3,129.999492,264.000161,1116,809
HRSC2016,1,100001251.bmp,100001251_1_4,59.999508,106.000034,1116,809
HRSC2016,7,100001252.bmp,100001252_7_1,149.000256,341.99975,1058,775
HRSC2016,11,100001252.bmp,100001252_11_1,176.000416,381.00007500000004,1058,775
HRSC2016,10,100001252.bmp,100001252_10_1,226.000438,462.999725,1058,775
HRSC2016,9,100001253.bmp,100001253_9_1,132.999784,293.99985300000003,1192,833
HRSC2016,29,100001253.bmp,100001253_29_1,264.99948,591.000172,1192,833
HRSC2016,1,100001253.bmp,100001253_1_1,180.000344,77.000021,1192,833
HRSC2016,7,100001253.bmp,100001253_7_1,155.99942399999998,341.000212,1192,833
HRSC2016,7,100001253.bmp,100001253_7_2,147.999912,341.000212,1192,833
HRSC2016,1,100001254.bmp,100001254_1_1,306.99980999999997,78.99962,1170,820
HRSC2016,1,100001254.bmp,100001254_1_2,115.00047,29.9997,1170,820
HRSC2016,25,100001254.bmp,100001254_25_1,134.0001,556.00018,1170,820
HRSC2016,22,100001254.bmp,100001254_22_1,29.99997,78.99962,1170,820
HRSC2016,10,100001255.bmp,100001255_10_1,198.999906,466.99960200000004,973,807
HRSC2016,11,100001256.bmp,100001256_11_1,53.999939999999995,398.000275,1191,821
HRSC2016,1,100001256.bmp,100001256_1_1,41.000175,187.999969,1191,821
HRSC2016,8,100001256.bmp,100001256_8_1,85.000479,433.00032600000003,1191,821
HRSC2016,1,100001256.bmp,100001256_1_2,39.000485999999995,179.000167,1191,821
HRSC2016,32,100001257.bmp,100001257_32_1,585.9995670000001,421.00007000000005,1137,830
HRSC2016,27,100001258.bmp,100001258_27_1,105.00001100000001,164.999625,839,789
HRSC2016,27,100001258.bmp,100001258_27_2,100.00041,159.000069,839,789
HRSC2016,27,100001258.bmp,100001258_27_3,100.99965900000001,156.999954,839,789
HRSC2016,1,100001258.bmp,100001258_1_1,99.00032200000001,137.000382,839,789
HRSC2016,7,100001259.bmp,100001259_7_1,209.999895,322.99973600000004,1065,827
HRSC2016,5,100001260.bmp,100001260_5_1,688.000446,246.0,1162,820
HRSC2016,7,100001261.bmp,100001261_7_1,332.999814,96.99976,798,610
HRSC2016,30,100001262.bmp,100001262_30_1,144.999624,392.00007,924,770
HRSC2016,16,100001263.bmp,100001263_16_1,575.999994,248.00004600000003,1129,798
HRSC2016,1,100001263.bmp,100001263_1_1,173.000057,75.99992400000001,1129,798
HRSC2016,1,100001263.bmp,100001263_1_2,174.000351,78.999606,1129,798
HRSC2016,16,100001263.bmp,100001263_16_2,570.000488,255.00010200000003,1129,798
HRSC2016,7,100001263.bmp,100001263_7_1,333.999973,126.00021000000001,1129,798
HRSC2016,11,100001264.bmp,100001264_11_1,372.00006900000005,131.999884,1197,796
HRSC2016,11,100001264.bmp,100001264_11_2,371.000574,132.99966,1197,796
HRSC2016,7,100001264.bmp,100001264_7_1,336.000294,120.99996,1197,796
HRSC2016,11,100001264.bmp,100001264_11_3,371.000574,131.999884,1197,796
HRSC2016,9,100001265.bmp,100001265_9_1,297.999486,103.99962599999999,1086,783
HRSC2016,1,100001265.bmp,100001265_1_1,27.000131999999997,105.0003,1086,783
HRSC2016,1,100001265.bmp,100001265_1_2,29.999664,102.999735,1086,783
HRSC2016,1,100001265.bmp,100001265_1_3,174.000006,79.000002,1086,783
HRSC2016,1,100001265.bmp,100001265_1_4,171.999594,84.00024,1086,783
HRSC2016,1,100001265.bmp,100001265_1_5,392.000388,151.999875,1086,783
HRSC2016,7,100001266.bmp,100001266_7_1,368.0002,102.999936,1192,832
HRSC2016,7,100001266.bmp,100001266_7_2,374.99962400000004,97.000384,1192,832
HRSC2016,7,100001266.bmp,100001266_7_3,364.999936,104.0,1192,832
HRSC2016,7,100001266.bmp,100001266_7_4,374.99962400000004,104.0,1192,832
HRSC2016,7,100001266.bmp,100001266_7_5,373.999536,106.00012799999999,1192,832
HRSC2016,11,100001266.bmp,100001266_11_1,416.99974399999996,110.999616,1192,832
HRSC2016,7,100001266.bmp,100001266_7_6,364.999936,100.999808,1192,832
HRSC2016,9,100001267.bmp,100001267_9_1,329.00049,88.999981,1190,731
HRSC2016,10,100001267.bmp,100001267_10_1,500.99952,158.99981,1190,731
HRSC2016,8,100001267.bmp,100001267_8_1,451.00048,143.99969,1190,731
HRSC2016,8,100001267.bmp,100001267_8_2,446.9997,139.99965799999998,1190,731
HRSC2016,10,100001268.bmp,100001268_10_1,461.9995,140.99985900000001,1180,819
HRSC2016,9,100001268.bmp,100001268_9_1,299.99966,77.999922,1180,819
HRSC2016,1,100001268.bmp,100001268_1_1,155.00008,49.99995,1180,819
HRSC2016,1,100001268.bmp,100001268_1_2,155.99954,57.999942000000004,1180,819
HRSC2016,1,100001268.bmp,100001268_1_3,253.00026,67.999932,1180,819
HRSC2016,1,100001268.bmp,100001268_1_4,59.0,254.999745,1180,819
HRSC2016,1,100001268.bmp,100001268_1_5,635.99994,202.999797,1180,819
HRSC2016,1,100001268.bmp,100001268_1_6,264.00022,86.999913,1180,819
HRSC2016,16,100001269.bmp,100001269_16_1,570.0001579999999,207.00028799999998,1183,836
HRSC2016,7,100001269.bmp,100001269_7_1,343.999838,98.999956,1183,836
HRSC2016,7,100001269.bmp,100001269_7_2,337.000027,98.0001,1183,836
HRSC2016,11,100001269.bmp,100001269_11_1,385.000252,96.000388,1183,836
HRSC2016,7,100001269.bmp,100001269_7_3,344.99947299999997,94.999696,1183,836
HRSC2016,7,100001269.bmp,100001269_7_4,342.00056800000004,93.99983999999999,1183,836
HRSC2016,7,100001269.bmp,100001269_7_5,343.999838,93.99983999999999,1183,836
HRSC2016,7,100001269.bmp,100001269_7_6,343.999838,94.999696,1183,836
HRSC2016,25,100001270.bmp,100001270_25_1,461.00053099999997,331.999962,1153,826
HRSC2016,9,100001270.bmp,100001270_9_1,304.999631,79.000292,1153,826
HRSC2016,9,100001270.bmp,100001270_9_2,303.99998,78.000006,1153,826
HRSC2016,29,100001270.bmp,100001270_29_1,601.000097,168.99960000000002,1153,826
HRSC2016,22,100001270.bmp,100001270_22_1,62.000269,33.999812,1153,826
HRSC2016,22,100001270.bmp,100001270_22_2,59.000163,33.999812,1153,826
HRSC2016,22,100001270.bmp,100001270_22_3,59.000163,39.999876,1153,826
HRSC2016,22,100001270.bmp,100001270_22_4,59.999814,36.999844,1153,826
HRSC2016,1,100001271.bmp,100001271_1_1,145.999584,125.999664,1104,804
HRSC2016,10,100001272.bmp,100001272_10_1,416.999508,275.999625,1164,825
HRSC2016,11,100001272.bmp,100001272_11_1,339.999744,231.99990000000003,1164,825
HRSC2016,3,100001272.bmp,100001272_3_1,307.000344,205.000125,1164,825
HRSC2016,3,100001272.bmp,100001272_3_2,298.00029600000005,203.000325,1164,825
HRSC2016,1,100001273.bmp,100001273_1_1,159.000282,115.99999999999999,1098,800
HRSC2016,1,100001273.bmp,100001273_1_2,365.999634,257.0,1098,800
HRSC2016,32,100001274.bmp,100001274_32_1,645.000342,339.000198,1149,822
HRSC2016,1,100001275.bmp,100001275_1_1,144.000342,81.000079,1086,761
HRSC2016,24,100001275.bmp,100001275_24_1,240.99969000000002,121.99971500000001,1086,761
HRSC2016,19,100001276.bmp,100001276_19_1,376.000336,313.99978799999997,1096,804
HRSC2016,5,100001277.bmp,100001277_5_1,423.000545,634.999824,1163,828
HRSC2016,19,100001278.bmp,100001278_19_1,330.99955200000005,320.00034899999997,1152,821
HRSC2016,19,100001278.bmp,100001278_19_2,344.999808,341.999865,1152,821
HRSC2016,16,100001279.bmp,100001279_16_1,260.000256,481.99982600000004,1121,823
HRSC2016,16,100001279.bmp,100001279_16_2,263.999984,484.999661,1121,823
HRSC2016,1,100001279.bmp,100001279_1_1,79.000233,158.00036300000002,1121,823
HRSC2016,7,100001280.bmp,100001280_7_1,126.999792,288.999975,816,825
HRSC2016,11,100001280.bmp,100001280_11_1,144.999936,330.0,816,825
HRSC2016,1,100001281.bmp,100001281_1_1,163.00026,352.00034800000003,794,772
HRSC2016,8,100001281.bmp,100001281_8_1,170.00016399999998,356.00007999999997,794,772
HRSC2016,1,100001281.bmp,100001281_1_2,161.00017400000002,38.000156000000004,794,772
HRSC2016,1,100001281.bmp,100001281_1_3,51.000208,88.00027999999999,794,772
HRSC2016,1,100001281.bmp,100001281_1_4,82.00035,147.00038,794,772
HRSC2016,1,100001281.bmp,100001281_1_5,83.999642,148.99986,794,772
HRSC2016,11,100001282.bmp,100001282_11_1,64.000368,336.000104,972,646
HRSC2016,7,100001282.bmp,100001282_7_1,61.999992,304.999856,972,646
HRSC2016,7,100001283.bmp,100001283_7_1,61.000257,300.999852,1167,761
HRSC2016,11,100001283.bmp,100001283_11_1,61.000257,337.999672,1167,761
HRSC2016,7,100001283.bmp,100001283_7_2,65.999685,304.999668,1167,761
HRSC2016,7,100001283.bmp,100001283_7_3,61.000257,304.999668,1167,761
HRSC2016,8,100001283.bmp,100001283_8_1,93.000564,379.000069,1167,761
HRSC2016,1,100001284.bmp,100001284_1_1,53.000072,235.99972,1108,829
HRSC2016,1,100001284.bmp,100001284_1_2,129.000008,586.9999779999999,1108,829
HRSC2016,10,100001284.bmp,100001284_10_1,102.000264,421.99996300000004,1108,829
HRSC2016,1,100001284.bmp,100001284_1_3,60.000416,242.000022,1108,829
HRSC2016,9,100001284.bmp,100001284_9_1,53.000072,271.00010000000003,1108,829
HRSC2016,1,100001284.bmp,100001284_1_4,47.000251999999996,165.999789,1108,829
HRSC2016,1,100001284.bmp,100001284_1_5,37.000552,143.999787,1108,829
HRSC2016,1,100001284.bmp,100001284_1_6,36.000028,143.999787,1108,829
HRSC2016,7,100001285.bmp,100001285_7_1,63.000071999999996,318.000384,1109,832
HRSC2016,7,100001285.bmp,100001285_7_2,63.000071999999996,304.00032,1109,832
HRSC2016,16,100001285.bmp,100001285_16_1,148.000486,524.000256,1109,832
HRSC2016,11,100001285.bmp,100001285_11_1,64.00039,354.00019199999997,1109,832
HRSC2016,29,100001286.bmp,100001286_29_1,112.99977,552.000171,1170,827
HRSC2016,9,100001286.bmp,100001286_9_1,51.99948,279.000028,1170,827
HRSC2016,19,100001286.bmp,100001286_19_1,246.99987,393.00032400000003,1170,827
HRSC2016,1,100001286.bmp,100001286_1_1,91.00026,137.999836,1170,827
HRSC2016,25,100001286.bmp,100001286_25_1,186.99993,465.999614,1170,827
HRSC2016,1,100001287.bmp,100001287_1_1,185.99989200000002,181.999886,988,794
HRSC2016,1,100001287.bmp,100001287_1_2,107.0004,134.000204,988,794
HRSC2016,11,100001288.bmp,100001288_11_1,176.000109,309.99996,1077,810
HRSC2016,3,100001288.bmp,100001288_3_1,160.000197,279.99999,1077,810
HRSC2016,7,100001288.bmp,100001288_7_1,156.00021900000002,271.00007999999997,1077,810
HRSC2016,10,100001288.bmp,100001288_10_1,219.00041099999999,387.99971999999997,1077,810
HRSC2016,1,100001289.bmp,100001289_1_1,245.99996000000002,109.99988,1174,824
HRSC2016,1,100001289.bmp,100001289_1_2,191.000408,92.999936,1174,824
HRSC2016,18,100001289.bmp,100001289_18_1,101.99946800000001,361.00016800000003,1174,824
HRSC2016,32,100001290.bmp,100001290_32_1,362.999747,588.000192,1177,832
HRSC2016,27,100001291.bmp,100001291_27_1,33.000188,213.99976,988,745
HRSC2016,27,100001291.bmp,100001291_27_2,29.999632,223.999895,988,745
HRSC2016,5,100001292.bmp,100001292_5_1,616.9997830000001,353.000361,1123,791
HRSC2016,1,100001292.bmp,100001292_1_1,127.99954,147.000231,1123,791
HRSC2016,19,100001293.bmp,100001293_19_1,316.000132,274.99968,958,720
HRSC2016,30,100001294.bmp,100001294_30_1,294.0,321.999732,980,738
HRSC2016,16,100001295.bmp,100001295_16_1,364.999476,535.000344,1172,822
HRSC2016,16,100001295.bmp,100001295_16_2,367.00007999999997,532.000044,1172,822
HRSC2016,1,100001295.bmp,100001295_1_1,111.00012000000001,159.000282,1172,822
HRSC2016,7,100001296.bmp,100001296_7_1,196.000428,291.000165,1068,807
HRSC2016,7,100001296.bmp,100001296_7_2,188.99968800000002,291.000165,1068,807
HRSC2016,11,100001296.bmp,100001296_11_1,205.00046400000002,324.000009,1068,807
HRSC2016,1,100001296.bmp,100001296_1_1,231.999504,347.000316,1068,807
HRSC2016,1,100001296.bmp,100001296_1_2,66.000264,94.000167,1068,807
HRSC2016,1,100001296.bmp,100001296_1_3,108.000432,158.99998200000002,1068,807
HRSC2016,1,100001296.bmp,100001296_1_4,109.00008,159.999855,1068,807
HRSC2016,8,100001297.bmp,100001297_8_1,233.00007399999998,358.000005,613,597
HRSC2016,11,100001298.bmp,100001298_11_1,331.000196,208.00038,1132,771
HRSC2016,11,100001298.bmp,100001298_11_2,331.999752,202.99967399999997,1132,771
HRSC2016,9,100001299.bmp,100001299_9_1,261.000228,152.99981499999998,1164,823
HRSC2016,19,100001299.bmp,100001299_19_1,362.000508,223.00007999999997,1164,823
HRSC2016,1,100001299.bmp,100001299_1_1,138.000348,84.00031800000001,1164,823
HRSC2016,7,100001299.bmp,100001299_7_1,300.999924,185.999646,1164,823
HRSC2016,7,100001299.bmp,100001299_7_2,301.9998,181.999866,1164,823
HRSC2016,10,100001300.bmp,100001300_10_1,363.99987999999996,235.00024299999998,1160,823
HRSC2016,1,100001300.bmp,100001300_1_1,506.00012000000004,315.999903,1160,823
HRSC2016,1,100001300.bmp,100001300_1_2,206.99967999999998,130.00025699999998,1160,823
HRSC2016,1,100001300.bmp,100001300_1_3,135.99956,89.000043,1160,823
HRSC2016,16,100001301.bmp,100001301_16_1,456.99966,307.000404,1170,834
HRSC2016,7,100001301.bmp,100001301_7_1,269.99973,163.000296,1170,834
HRSC2016,7,100001301.bmp,100001301_7_2,266.99985,160.000398,1170,834
HRSC2016,7,100001301.bmp,100001301_7_3,262.00043999999997,157.999632,1170,834
HRSC2016,19,100001302.bmp,100001302_19_1,403.999968,105.000174,1173,831
HRSC2016,9,100001302.bmp,100001302_9_1,233.999424,135.999798,1173,831
HRSC2016,29,100001302.bmp,100001302_29_1,460.999557,278.000247,1173,831
HRSC2016,10,100001303.bmp,100001303_10_1,403.999865,111.99960100000001,1165,823
HRSC2016,3,100001303.bmp,100001303_3_1,297.00043999999997,68.000375,1165,823
HRSC2016,3,100001303.bmp,100001303_3_2,332.00053499999996,68.000375,1165,823
HRSC2016,8,100001304.bmp,100001304_8_1,359.99975,95.99983399999999,1090,787
HRSC2016,1,100001304.bmp,100001304_1_1,157.99986,49.000194,1090,787
HRSC2016,7,100001304.bmp,100001304_7_1,294.00025,94.000067,1090,787
HRSC2016,25,100001305.bmp,100001305_25_1,279.999636,289.999872,1154,816
HRSC2016,32,100001306.bmp,100001306_32_1,352.99949399999997,633.999608,1174,824
HRSC2016,5,100001307.bmp,100001307_5_1,235.00030900000002,668.999702,1091,826
HRSC2016,19,100001308.bmp,100001308_19_1,85.99965999999999,417.000192,955,768
HRSC2016,30,100001309.bmp,100001309_30_1,363.999825,125.00035399999999,945,782
HRSC2016,16,100001310.bmp,100001310_16_1,538.999608,127.999946,1176,794
HRSC2016,1,100001310.bmp,100001310_1_1,170.000208,35.000314,1176,794
HRSC2016,16,100001310.bmp,100001310_16_2,538.000008,129.000386,1176,794
HRSC2016,7,100001311.bmp,100001311_7_1,326.99985,47.9997,1095,700
HRSC2016,11,100001311.bmp,100001311_11_1,355.99983000000003,40.000099999999996,1095,700
HRSC2016,7,100001311.bmp,100001311_7_2,322.00007999999997,47.000099999999996,1095,700
HRSC2016,8,100001312.bmp,100001312_8_1,388.00011,59.00006,1095,805
HRSC2016,1,100001312.bmp,100001312_1_1,82.99990500000001,165.000045,1095,805
HRSC2016,1,100001312.bmp,100001312_1_2,169.00011,29.999935,1095,805
HRSC2016,1,100001312.bmp,100001312_1_3,166.999545,32.00036,1095,805
HRSC2016,1,100001312.bmp,100001312_1_4,99.000045,25.00008,1095,805
HRSC2016,1,100001312.bmp,100001312_1_5,384.99981,63.999915,1095,805
HRSC2016,7,100001313.bmp,100001313_7_1,297.999922,166.99961000000002,1177,821
HRSC2016,7,100001313.bmp,100001313_7_2,294.999749,172.00032099999999,1177,821
HRSC2016,11,100001313.bmp,100001313_11_1,330.000198,181.000123,1177,821
HRSC2016,11,100001313.bmp,100001313_11_2,325.000302,183.000079,1177,821
HRSC2016,1,100001314.bmp,100001314_1_1,491.00001,300.99986,1185,820
HRSC2016,9,100001314.bmp,100001314_9_1,226.999785,134.0003,1185,820
HRSC2016,8,100001314.bmp,100001314_8_1,312.999975,189.99974,1185,820
HRSC2016,1,100001314.bmp,100001314_1_2,121.00035000000001,74.00008,1185,820
HRSC2016,16,100001315.bmp,100001315_16_1,563.99988,110.99959199999999,1180,822
HRSC2016,7,100001315.bmp,100001315_7_1,334.99964,51.000168,1180,822
HRSC2016,1,100001315.bmp,100001315_1_1,172.9998,38.000237999999996,1180,822
HRSC2016,1,100001315.bmp,100001315_1_2,181.0002,34.999938,1180,822
HRSC2016,1,100001316.bmp,100001316_1_1,177.99946,38.000015,1180,835
HRSC2016,1,100001316.bmp,100001316_1_2,388.00052,64.000245,1180,835
HRSC2016,7,100001316.bmp,100001316_7_1,329.00052,49.000305,1180,835
HRSC2016,11,100001316.bmp,100001316_11_1,377.00056,42.999995,1180,835
HRSC2016,7,100001316.bmp,100001316_7_2,371.00025999999997,42.999995,1180,835
HRSC2016,10,100001316.bmp,100001316_10_1,463.00014000000004,74.000205,1180,835
HRSC2016,11,100001317.bmp,100001317_11_1,333.00014699999997,196.00000000000003,1011,700
HRSC2016,16,100001317.bmp,100001317_16_1,518.000004,325.9998,1011,700
HRSC2016,7,100001318.bmp,100001318_7_1,287.000545,180.000211,1105,709
HRSC2016,7,100001318.bmp,100001318_7_2,288.99949,171.000165,1105,709
HRSC2016,16,100001318.bmp,100001318_16_1,488.000045,310.00032400000003,1105,709
HRSC2016,7,100001318.bmp,100001318_7_3,297.999715,169.999766,1105,709
HRSC2016,8,100001319.bmp,100001319_8_1,363.00057599999997,213.999984,1158,792
HRSC2016,8,100001319.bmp,100001319_8_2,362.000064,210.000384,1158,792
HRSC2016,15,100001319.bmp,100001319_15_1,340.00038,193.999608,1158,792
HRSC2016,15,100001319.bmp,100001319_15_2,335.99949,199.00029600000002,1158,792
HRSC2016,11,100001320.bmp,100001320_11_1,275.999441,166.999608,1151,818
HRSC2016,7,100001320.bmp,100001320_7_1,249.00043399999998,149.000336,1151,818
HRSC2016,7,100001320.bmp,100001320_7_2,260.000541,147.000326,1151,818
HRSC2016,11,100001320.bmp,100001320_11_2,275.999441,166.999608,1151,818
HRSC2016,1,100001320.bmp,100001320_1_1,118.00052,192.000142,1151,818
HRSC2016,10,100001320.bmp,100001320_10_1,363.000078,220.999878,1151,818
HRSC2016,8,100001320.bmp,100001320_8_1,307.999543,180.000082,1151,818
HRSC2016,1,100001320.bmp,100001320_1_2,117.00030100000001,192.000142,1151,818
HRSC2016,9,100001321.bmp,100001321_9_1,217.00030099999998,129.00028500000002,1169,831
HRSC2016,9,100001321.bmp,100001321_9_2,226.000432,122.999634,1169,831
HRSC2016,7,100001321.bmp,100001321_7_1,254.99981499999998,148.000269,1169,831
HRSC2016,1,100001321.bmp,100001321_1_1,198.000544,119.00003099999999,1169,831
HRSC2016,7,100001321.bmp,100001321_7_2,247.000348,146.00005199999998,1169,831
HRSC2016,7,100001321.bmp,100001321_7_3,242.000535,146.00005199999998,1169,831
HRSC2016,25,100001322.bmp,100001322_25_1,289.000389,261.000025,1101,605
HRSC2016,7,100001322.bmp,100001322_7_1,162.999747,278.999985,1101,605
HRSC2016,1,100001322.bmp,100001322_1_1,104.00046,146.999875,1101,605
HRSC2016,1,100001322.bmp,100001322_1_2,304.000413,350.99982500000004,1101,605
HRSC2016,3,100001323.bmp,100001323_3_1,154.00026300000002,242.999778,969,798
HRSC2016,1,100001323.bmp,100001323_1_1,104.999871,137.999736,969,798
HRSC2016,16,100001323.bmp,100001323_16_1,262.000158,513.99978,969,798
HRSC2016,11,100001324.bmp,100001324_11_1,245.999622,272.99996999999996,1122,810
HRSC2016,1,100001324.bmp,100001324_1_1,109.000056,121.00022999999999,1122,810
HRSC2016,1,100001324.bmp,100001324_1_2,124.999776,140.99994,1122,810
HRSC2016,1,100001325.bmp,100001325_1_1,207.99960000000002,211.99998,834,708
HRSC2016,18,100001326.bmp,100001326_18_1,382.000274,122.999658,1013,799
HRSC2016,32,100001327.bmp,100001327_32_1,659.999488,204.000156,1181,828
HRSC2016,26,100001328.bmp,100001328_26_1,626.9998800000001,141.999856,1066,712
HRSC2016,5,100001329.bmp,100001329_5_1,510.99946300000005,480.00016400000004,1157,826
HRSC2016,5,100001330.bmp,100001330_5_1,345.99944400000004,590.999916,1162,822
HRSC2016,5,100001331.bmp,100001331_5_1,599.999901,347.000316,1117,807
HRSC2016,1,100001331.bmp,100001331_1_1,344.999971,208.000215,1117,807
HRSC2016,30,100001333.bmp,100001333_30_1,215.00006199999999,330.99993900000004,982,783
HRSC2016,16,100001334.bmp,100001334_16_1,313.999575,480.999974,925,754
HRSC2016,16,100001334.bmp,100001334_16_2,318.0002,477.999808,925,754
HRSC2016,7,100001335.bmp,100001335_7_1,162.00026,282.99999,1174,826
HRSC2016,7,100001335.bmp,100001335_7_2,171.000144,287.99976799999996,1174,826
HRSC2016,7,100001335.bmp,100001335_7_3,164.99983,281.999704,1174,826
HRSC2016,7,100001335.bmp,100001335_7_4,166.000078,279.999958,1174,826
HRSC2016,1,100001335.bmp,100001335_1_1,207.99992799999998,327.000184,1174,826
HRSC2016,1,100001335.bmp,100001335_1_2,98.999898,151.000234,1174,826
HRSC2016,1,100001335.bmp,100001335_1_3,97.00057600000001,151.99969399999998,1174,826
HRSC2016,16,100001336.bmp,100001336_16_1,475.00010599999996,331.999891,1046,743
HRSC2016,11,100001336.bmp,100001336_11_1,307.99993,204.000309,1046,743
HRSC2016,11,100001336.bmp,100001336_11_2,306.999954,201.000075,1046,743
HRSC2016,7,100001337.bmp,100001337_7_1,275.999867,176.999943,871,577
HRSC2016,7,100001337.bmp,100001337_7_2,275.999867,178.999825,871,577
HRSC2016,7,100001337.bmp,100001337_7_3,274.999959,182.000225,871,577
HRSC2016,15,100001338.bmp,100001338_15_1,325.99996600000003,218.999997,1094,621
HRSC2016,8,100001338.bmp,100001338_8_1,352.999886,234.000252,1094,621
HRSC2016,10,100001338.bmp,100001338_10_1,396.99947199999997,264.00014100000004,1094,621
HRSC2016,1,100001338.bmp,100001338_1_1,125.00044,91.999908,1094,621
HRSC2016,1,100001339.bmp,100001339_1_1,217.000558,150.000089,1178,829
HRSC2016,9,100001339.bmp,100001339_9_1,253.000238,160.000316,1178,829
HRSC2016,1,100001339.bmp,100001339_1_2,136.0001,212.00017,1178,829
HRSC2016,1,100001339.bmp,100001339_1_3,547.99971,366.999958,1178,829
HRSC2016,1,100001339.bmp,100001339_1_4,130.99949,117.99986,1178,829
HRSC2016,1,100001339.bmp,100001339_1_5,129.00042399999998,85.999631,1178,829
HRSC2016,1,100001339.bmp,100001339_1_6,127.00018,95.999858,1178,829
HRSC2016,7,100001340.bmp,100001340_7_1,290.0,189.999672,1000,683
HRSC2016,7,100001340.bmp,100001340_7_2,292.0,192.000179,1000,683
HRSC2016,7,100001340.bmp,100001340_7_3,281.0,188.99976,1000,683
HRSC2016,7,100001340.bmp,100001340_7_4,290.0,189.999672,1000,683
HRSC2016,11,100001340.bmp,100001340_11_1,322.0,212.999697,1000,683
HRSC2016,11,100001341.bmp,100001341_11_1,315.999684,204.9999,777,658
HRSC2016,19,100001342.bmp,100001342_19_1,442.000398,123.999616,1162,832
HRSC2016,9,100001342.bmp,100001342_9_1,252.99993600000002,156.0,1162,832
HRSC2016,8,100001342.bmp,100001342_8_1,358.00057999999996,226.00032000000002,1162,832
HRSC2016,8,100001343.bmp,100001343_8_1,357.000204,91.00027200000001,1122,836
HRSC2016,7,100001344.bmp,100001344_7_1,323.00029500000005,75.99963600000001,1059,789
HRSC2016,11,100001344.bmp,100001344_11_1,366.999627,82.999644,1059,789
HRSC2016,25,100001345.bmp,100001345_25_1,274.999536,303.99969600000003,1134,814
HRSC2016,32,100001346.bmp,100001346_32_1,322.00023,621.999702,1173,834
HRSC2016,27,100001347.bmp,100001347_27_1,142.00024,131.000079,1160,833
HRSC2016,27,100001347.bmp,100001347_27_2,183.00044000000003,166.00024000000002,1160,833
HRSC2016,27,100001347.bmp,100001347_27_3,161.9998,141.000244,1160,833
HRSC2016,27,100001347.bmp,100001347_27_4,154.00044,137.000178,1160,833
HRSC2016,27,100001347.bmp,100001347_27_5,157.00019999999998,143.999877,1160,833
