Dataset,Category,Image_Name,Object,BBox_Width,BBox_Height,Image_Width,Image_Height
AIR-SARShip-2.0,ship,201.tiff,201_ship_8,117,140,1000,1000
AIR-SARShip-2.0,ship,201.tiff,201_ship_9,76,75,1000,1000
AIR-SARShip-2.0,ship,201.tiff,201_ship_10,167,51,1000,1000
AIR-SARShip-2.0,ship,201.tiff,201_ship_11,141,83,1000,1000
AIR-SARShip-2.0,ship,202.tiff,202_ship_1,105,71,1000,1000
AIR-SARShip-2.0,ship,202.tiff,202_ship_2,167,51,1000,1000
AIR-SARShip-2.0,ship,202.tiff,202_ship_3,141,108,1000,1000
AIR-SARShip-2.0,ship,202.tiff,202_ship_4,160,61,1000,1000
AIR-SARShip-2.0,ship,202.tiff,202_ship_5,151,85,1000,1000
AIR-SARShip-2.0,ship,203.tiff,203_ship_1,95,188,1000,1000
AIR-SARShip-2.0,ship,203.tiff,203_ship_2,113,209,1000,1000
AIR-SARShip-2.0,ship,204.tiff,204_ship_1,113,152,1000,1000
AIR-SARShip-2.0,ship,204.tiff,204_ship_2,176,112,1000,1000
AIR-SARShip-2.0,ship,204.tiff,204_ship_3,219,79,1000,1000
AIR-SARShip-2.0,ship,204.tiff,204_ship_4,212,72,1000,1000
AIR-SARShip-2.0,ship,204.tiff,204_ship_5,205,62,1000,1000
AIR-SARShip-2.0,ship,204.tiff,204_ship_6,106,49,1000,1000
AIR-SARShip-2.0,ship,205.tiff,205_ship_1,229,89,1000,1000
AIR-SARShip-2.0,ship,205.tiff,205_ship_2,199,63,1000,1000
AIR-SARShip-2.0,ship,205.tiff,205_ship_3,166,70,1000,1000
AIR-SARShip-2.0,ship,205.tiff,205_ship_4,113,128,1000,1000
AIR-SARShip-2.0,ship,205.tiff,205_ship_5,190,69,1000,1000
AIR-SARShip-2.0,ship,205.tiff,205_ship_6,204,66,1000,1000
AIR-SARShip-2.0,ship,205.tiff,205_ship_7,219,79,1000,1000
AIR-SARShip-2.0,ship,205.tiff,205_ship_8,212,72,1000,1000
AIR-SARShip-2.0,ship,205.tiff,205_ship_9,205,58,1000,1000
AIR-SARShip-2.0,ship,205.tiff,205_ship_10,106,57,1000,1000
AIR-SARShip-2.0,ship,205.tiff,205_ship_11,84,45,1000,1000
AIR-SARShip-2.0,ship,205.tiff,205_ship_12,76,76,1000,1000
AIR-SARShip-2.0,ship,205.tiff,205_ship_13,81,51,1000,1000
AIR-SARShip-2.0,ship,205.tiff,205_ship_14,56,42,1000,1000
AIR-SARShip-2.0,ship,205.tiff,205_ship_15,87,39,1000,1000
AIR-SARShip-2.0,ship,205.tiff,205_ship_16,83,63,1000,1000
AIR-SARShip-2.0,ship,206.tiff,206_ship_1,229,89,1000,1000
AIR-SARShip-2.0,ship,206.tiff,206_ship_2,199,63,1000,1000
AIR-SARShip-2.0,ship,206.tiff,206_ship_3,56,42,1000,1000
AIR-SARShip-2.0,ship,206.tiff,206_ship_4,50,73,1000,1000
AIR-SARShip-2.0,ship,206.tiff,206_ship_5,76,54,1000,1000
AIR-SARShip-2.0,ship,206.tiff,206_ship_6,76,55,1000,1000
AIR-SARShip-2.0,ship,206.tiff,206_ship_7,77,60,1000,1000
AIR-SARShip-2.0,ship,206.tiff,206_ship_8,88,96,1000,1000
AIR-SARShip-2.0,ship,206.tiff,206_ship_9,177,57,1000,1000
AIR-SARShip-2.0,ship,207.tiff,207_ship_1,88,96,1000,1000
AIR-SARShip-2.0,ship,207.tiff,207_ship_2,141,48,1000,1000
AIR-SARShip-2.0,ship,207.tiff,207_ship_3,40,136,1000,1000
AIR-SARShip-2.0,ship,207.tiff,207_ship_4,154,71,1000,1000
AIR-SARShip-2.0,ship,207.tiff,207_ship_5,45,132,1000,1000
AIR-SARShip-2.0,ship,207.tiff,207_ship_6,211,74,1000,1000
AIR-SARShip-2.0,ship,208.tiff,208_ship_1,106,49,1000,1000
AIR-SARShip-2.0,ship,208.tiff,208_ship_2,245,48,1000,1000
AIR-SARShip-2.0,ship,208.tiff,208_ship_3,267,65,1000,1000
AIR-SARShip-2.0,ship,208.tiff,208_ship_4,287,62,1000,1000
AIR-SARShip-2.0,ship,208.tiff,208_ship_5,283,53,1000,1000
AIR-SARShip-2.0,ship,208.tiff,208_ship_6,278,59,1000,1000
AIR-SARShip-2.0,ship,208.tiff,208_ship_7,233,81,1000,1000
AIR-SARShip-2.0,ship,208.tiff,208_ship_8,238,69,1000,1000
AIR-SARShip-2.0,ship,208.tiff,208_ship_9,218,78,1000,1000
AIR-SARShip-2.0,ship,208.tiff,208_ship_10,340,69,1000,1000
AIR-SARShip-2.0,ship,208.tiff,208_ship_11,174,49,1000,1000
AIR-SARShip-2.0,ship,208.tiff,208_ship_12,179,55,1000,1000
AIR-SARShip-2.0,ship,208.tiff,208_ship_13,143,50,1000,1000
AIR-SARShip-2.0,ship,208.tiff,208_ship_14,130,46,1000,1000
AIR-SARShip-2.0,ship,208.tiff,208_ship_15,186,67,1000,1000
AIR-SARShip-2.0,ship,208.tiff,208_ship_16,213,69,1000,1000
AIR-SARShip-2.0,ship,208.tiff,208_ship_17,197,80,1000,1000
AIR-SARShip-2.0,ship,209.tiff,209_ship_1,106,57,1000,1000
AIR-SARShip-2.0,ship,209.tiff,209_ship_2,84,45,1000,1000
AIR-SARShip-2.0,ship,209.tiff,209_ship_3,76,76,1000,1000
AIR-SARShip-2.0,ship,209.tiff,209_ship_4,81,51,1000,1000
AIR-SARShip-2.0,ship,209.tiff,209_ship_5,56,42,1000,1000
AIR-SARShip-2.0,ship,209.tiff,209_ship_6,87,39,1000,1000
AIR-SARShip-2.0,ship,209.tiff,209_ship_7,83,63,1000,1000
AIR-SARShip-2.0,ship,209.tiff,209_ship_8,278,31,1000,1000
AIR-SARShip-2.0,ship,209.tiff,209_ship_9,233,72,1000,1000
AIR-SARShip-2.0,ship,209.tiff,209_ship_10,238,69,1000,1000
AIR-SARShip-2.0,ship,209.tiff,209_ship_11,218,78,1000,1000
AIR-SARShip-2.0,ship,209.tiff,209_ship_12,340,95,1000,1000
AIR-SARShip-2.0,ship,209.tiff,209_ship_13,405,105,1000,1000
AIR-SARShip-2.0,ship,209.tiff,209_ship_14,339,87,1000,1000
AIR-SARShip-2.0,ship,209.tiff,209_ship_15,311,68,1000,1000
AIR-SARShip-2.0,ship,209.tiff,209_ship_16,278,64,1000,1000
AIR-SARShip-2.0,ship,209.tiff,209_ship_17,291,65,1000,1000
AIR-SARShip-2.0,ship,209.tiff,209_ship_18,186,60,1000,1000
AIR-SARShip-2.0,ship,209.tiff,209_ship_19,213,69,1000,1000
AIR-SARShip-2.0,ship,209.tiff,209_ship_20,385,69,1000,1000
AIR-SARShip-2.0,ship,209.tiff,209_ship_21,384,67,1000,1000
AIR-SARShip-2.0,ship,209.tiff,209_ship_22,401,115,1000,1000
AIR-SARShip-2.0,ship,209.tiff,209_ship_23,281,64,1000,1000
AIR-SARShip-2.0,ship,209.tiff,209_ship_24,346,132,1000,1000
AIR-SARShip-2.0,ship,209.tiff,209_ship_25,257,58,1000,1000
AIR-SARShip-2.0,ship,209.tiff,209_ship_26,386,117,1000,1000
AIR-SARShip-2.0,ship,209.tiff,209_ship_27,449,155,1000,1000
AIR-SARShip-2.0,ship,209.tiff,209_ship_28,260,53,1000,1000
AIR-SARShip-2.0,ship,209.tiff,209_ship_29,388,153,1000,1000
AIR-SARShip-2.0,ship,209.tiff,209_ship_30,197,80,1000,1000
AIR-SARShip-2.0,ship,21.tiff,21_ship_1,36,43,1000,1000
AIR-SARShip-2.0,ship,21.tiff,21_ship_2,71,62,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_1,56,42,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_2,50,73,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_3,76,54,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_4,76,55,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_5,77,60,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_6,88,96,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_7,328,76,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_8,270,71,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_9,263,80,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_10,272,79,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_11,246,78,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_12,225,51,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_13,210,55,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_14,186,101,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_15,62,27,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_16,83,46,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_17,144,34,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_18,119,46,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_19,196,60,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_20,145,57,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_21,198,67,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_22,202,77,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_23,214,75,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_24,213,87,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_25,136,69,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_26,98,45,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_27,88,57,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_28,62,34,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_29,93,37,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_30,68,27,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_31,88,35,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_32,159,50,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_33,449,155,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_34,319,89,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_35,260,67,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_36,148,49,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_37,127,89,1000,1000
AIR-SARShip-2.0,ship,210.tiff,210_ship_38,388,120,1000,1000
AIR-SARShip-2.0,ship,211.tiff,211_ship_1,88,96,1000,1000
AIR-SARShip-2.0,ship,211.tiff,211_ship_2,201,68,1000,1000
AIR-SARShip-2.0,ship,211.tiff,211_ship_3,144,56,1000,1000
AIR-SARShip-2.0,ship,211.tiff,211_ship_4,119,46,1000,1000
AIR-SARShip-2.0,ship,211.tiff,211_ship_5,196,60,1000,1000
AIR-SARShip-2.0,ship,211.tiff,211_ship_6,145,57,1000,1000
AIR-SARShip-2.0,ship,211.tiff,211_ship_7,198,62,1000,1000
AIR-SARShip-2.0,ship,212.tiff,212_ship_1,178,49,1000,1000
AIR-SARShip-2.0,ship,212.tiff,212_ship_2,279,55,1000,1000
AIR-SARShip-2.0,ship,212.tiff,212_ship_3,240,50,1000,1000
AIR-SARShip-2.0,ship,212.tiff,212_ship_4,217,46,1000,1000
AIR-SARShip-2.0,ship,212.tiff,212_ship_5,272,67,1000,1000
AIR-SARShip-2.0,ship,212.tiff,212_ship_6,342,69,1000,1000
AIR-SARShip-2.0,ship,212.tiff,212_ship_7,282,80,1000,1000
AIR-SARShip-2.0,ship,213.tiff,213_ship_1,272,60,1000,1000
AIR-SARShip-2.0,ship,213.tiff,213_ship_2,342,69,1000,1000
AIR-SARShip-2.0,ship,213.tiff,213_ship_3,282,80,1000,1000
AIR-SARShip-2.0,ship,214.tiff,214_ship_1,220,52,1000,1000
AIR-SARShip-2.0,ship,214.tiff,214_ship_2,193,42,1000,1000
AIR-SARShip-2.0,ship,214.tiff,214_ship_3,198,44,1000,1000
AIR-SARShip-2.0,ship,214.tiff,214_ship_4,219,49,1000,1000
AIR-SARShip-2.0,ship,214.tiff,214_ship_5,62,46,1000,1000
AIR-SARShip-2.0,ship,214.tiff,214_ship_6,125,67,1000,1000
AIR-SARShip-2.0,ship,214.tiff,214_ship_7,130,77,1000,1000
AIR-SARShip-2.0,ship,214.tiff,214_ship_8,146,75,1000,1000
AIR-SARShip-2.0,ship,214.tiff,214_ship_9,149,87,1000,1000
AIR-SARShip-2.0,ship,214.tiff,214_ship_10,88,69,1000,1000
AIR-SARShip-2.0,ship,214.tiff,214_ship_11,75,45,1000,1000
AIR-SARShip-2.0,ship,214.tiff,214_ship_12,160,54,1000,1000
AIR-SARShip-2.0,ship,214.tiff,214_ship_13,116,57,1000,1000
AIR-SARShip-2.0,ship,214.tiff,214_ship_14,62,34,1000,1000
AIR-SARShip-2.0,ship,214.tiff,214_ship_15,77,37,1000,1000
AIR-SARShip-2.0,ship,214.tiff,214_ship_16,60,27,1000,1000
AIR-SARShip-2.0,ship,214.tiff,214_ship_17,74,35,1000,1000
AIR-SARShip-2.0,ship,215.tiff,215_ship_1,62,46,1000,1000
AIR-SARShip-2.0,ship,215.tiff,215_ship_2,125,62,1000,1000
AIR-SARShip-2.0,ship,216.tiff,216_ship_1,66,164,1000,1000
AIR-SARShip-2.0,ship,216.tiff,216_ship_2,49,145,1000,1000
AIR-SARShip-2.0,ship,216.tiff,216_ship_3,27,130,1000,1000
AIR-SARShip-2.0,ship,216.tiff,216_ship_4,43,135,1000,1000
AIR-SARShip-2.0,ship,216.tiff,216_ship_5,40,136,1000,1000
AIR-SARShip-2.0,ship,216.tiff,216_ship_6,40,131,1000,1000
AIR-SARShip-2.0,ship,217.tiff,217_ship_1,72,93,1000,1000
AIR-SARShip-2.0,ship,217.tiff,217_ship_2,158,122,1000,1000
AIR-SARShip-2.0,ship,217.tiff,217_ship_3,97,82,1000,1000
AIR-SARShip-2.0,ship,217.tiff,217_ship_4,148,52,1000,1000
AIR-SARShip-2.0,ship,217.tiff,217_ship_5,146,46,1000,1000
AIR-SARShip-2.0,ship,217.tiff,217_ship_6,92,37,1000,1000
AIR-SARShip-2.0,ship,217.tiff,217_ship_7,90,30,1000,1000
AIR-SARShip-2.0,ship,217.tiff,217_ship_8,79,37,1000,1000
AIR-SARShip-2.0,ship,217.tiff,217_ship_9,86,36,1000,1000
AIR-SARShip-2.0,ship,217.tiff,217_ship_10,102,37,1000,1000
AIR-SARShip-2.0,ship,217.tiff,217_ship_11,106,32,1000,1000
AIR-SARShip-2.0,ship,217.tiff,217_ship_12,110,102,1000,1000
AIR-SARShip-2.0,ship,217.tiff,217_ship_13,133,91,1000,1000
AIR-SARShip-2.0,ship,217.tiff,217_ship_14,123,50,1000,1000
AIR-SARShip-2.0,ship,217.tiff,217_ship_15,126,65,1000,1000
AIR-SARShip-2.0,ship,217.tiff,217_ship_16,229,49,1000,1000
AIR-SARShip-2.0,ship,217.tiff,217_ship_17,122,38,1000,1000
AIR-SARShip-2.0,ship,217.tiff,217_ship_18,68,37,1000,1000
AIR-SARShip-2.0,ship,218.tiff,218_ship_1,146,35,1000,1000
AIR-SARShip-2.0,ship,218.tiff,218_ship_2,92,37,1000,1000
AIR-SARShip-2.0,ship,218.tiff,218_ship_3,90,30,1000,1000
AIR-SARShip-2.0,ship,218.tiff,218_ship_4,102,36,1000,1000
AIR-SARShip-2.0,ship,218.tiff,218_ship_5,79,37,1000,1000
AIR-SARShip-2.0,ship,218.tiff,218_ship_6,86,36,1000,1000
AIR-SARShip-2.0,ship,218.tiff,218_ship_7,102,37,1000,1000
AIR-SARShip-2.0,ship,218.tiff,218_ship_8,106,36,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_1,123,94,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_2,126,88,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_3,117,93,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_4,174,122,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_5,97,82,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_6,145,63,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_7,133,60,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_8,163,66,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_9,137,94,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_10,105,65,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_11,101,77,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_12,109,71,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_13,93,87,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_14,176,55,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_15,161,74,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_16,200,52,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_17,206,46,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_18,132,37,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_19,123,30,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_20,114,37,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_21,124,36,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_22,128,37,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_23,129,32,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_24,110,102,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_25,133,91,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_26,68,25,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_27,73,29,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_28,123,50,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_29,126,65,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_30,68,135,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_31,151,83,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_32,102,54,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_33,92,51,1000,1000
AIR-SARShip-2.0,ship,219.tiff,219_ship_34,125,82,1000,1000
AIR-SARShip-2.0,ship,22.tiff,22_ship_1,53,62,1000,1000
AIR-SARShip-2.0,ship,22.tiff,22_ship_2,79,68,1000,1000
AIR-SARShip-2.0,ship,220.tiff,220_ship_1,206,35,1000,1000
AIR-SARShip-2.0,ship,220.tiff,220_ship_2,132,37,1000,1000
AIR-SARShip-2.0,ship,220.tiff,220_ship_3,123,30,1000,1000
AIR-SARShip-2.0,ship,220.tiff,220_ship_4,116,36,1000,1000
AIR-SARShip-2.0,ship,220.tiff,220_ship_5,114,37,1000,1000
AIR-SARShip-2.0,ship,220.tiff,220_ship_6,124,36,1000,1000
AIR-SARShip-2.0,ship,220.tiff,220_ship_7,128,37,1000,1000
AIR-SARShip-2.0,ship,220.tiff,220_ship_8,129,36,1000,1000
AIR-SARShip-2.0,ship,220.tiff,220_ship_9,154,62,1000,1000
AIR-SARShip-2.0,ship,220.tiff,220_ship_10,144,87,1000,1000
AIR-SARShip-2.0,ship,220.tiff,220_ship_11,135,71,1000,1000
AIR-SARShip-2.0,ship,220.tiff,220_ship_12,102,54,1000,1000
AIR-SARShip-2.0,ship,220.tiff,220_ship_13,92,51,1000,1000
AIR-SARShip-2.0,ship,220.tiff,220_ship_14,89,75,1000,1000
AIR-SARShip-2.0,ship,220.tiff,220_ship_15,125,82,1000,1000
AIR-SARShip-2.0,ship,220.tiff,220_ship_16,109,69,1000,1000
AIR-SARShip-2.0,ship,220.tiff,220_ship_17,108,75,1000,1000
AIR-SARShip-2.0,ship,220.tiff,220_ship_18,108,86,1000,1000
AIR-SARShip-2.0,ship,220.tiff,220_ship_19,121,108,1000,1000
AIR-SARShip-2.0,ship,220.tiff,220_ship_20,133,99,1000,1000
AIR-SARShip-2.0,ship,220.tiff,220_ship_21,86,85,1000,1000
AIR-SARShip-2.0,ship,221.tiff,221_ship_1,222,133,1000,1000
AIR-SARShip-2.0,ship,221.tiff,221_ship_2,55,151,1000,1000
AIR-SARShip-2.0,ship,222.tiff,222_ship_1,63,73,1000,1000
AIR-SARShip-2.0,ship,222.tiff,222_ship_2,64,70,1000,1000
AIR-SARShip-2.0,ship,222.tiff,222_ship_3,79,60,1000,1000
AIR-SARShip-2.0,ship,222.tiff,222_ship_4,69,57,1000,1000
AIR-SARShip-2.0,ship,222.tiff,222_ship_5,84,69,1000,1000
AIR-SARShip-2.0,ship,222.tiff,222_ship_6,113,71,1000,1000
AIR-SARShip-2.0,ship,222.tiff,222_ship_7,59,57,1000,1000
AIR-SARShip-2.0,ship,222.tiff,222_ship_8,52,69,1000,1000
AIR-SARShip-2.0,ship,222.tiff,222_ship_9,52,42,1000,1000
AIR-SARShip-2.0,ship,222.tiff,222_ship_10,79,83,1000,1000
AIR-SARShip-2.0,ship,222.tiff,222_ship_11,58,49,1000,1000
AIR-SARShip-2.0,ship,222.tiff,222_ship_12,67,70,1000,1000
AIR-SARShip-2.0,ship,222.tiff,222_ship_13,97,93,1000,1000
AIR-SARShip-2.0,ship,222.tiff,222_ship_14,67,49,1000,1000
AIR-SARShip-2.0,ship,222.tiff,222_ship_15,56,62,1000,1000
AIR-SARShip-2.0,ship,222.tiff,222_ship_16,65,66,1000,1000
AIR-SARShip-2.0,ship,222.tiff,222_ship_17,26,40,1000,1000
AIR-SARShip-2.0,ship,222.tiff,222_ship_18,68,92,1000,1000
AIR-SARShip-2.0,ship,222.tiff,222_ship_19,58,66,1000,1000
AIR-SARShip-2.0,ship,222.tiff,222_ship_20,26,33,1000,1000
AIR-SARShip-2.0,ship,222.tiff,222_ship_21,27,17,1000,1000
AIR-SARShip-2.0,ship,223.tiff,223_ship_1,58,53,1000,1000
AIR-SARShip-2.0,ship,223.tiff,223_ship_2,28,42,1000,1000
AIR-SARShip-2.0,ship,224.tiff,224_ship_1,40,83,1000,1000
AIR-SARShip-2.0,ship,224.tiff,224_ship_2,52,49,1000,1000
AIR-SARShip-2.0,ship,224.tiff,224_ship_3,56,62,1000,1000
AIR-SARShip-2.0,ship,224.tiff,224_ship_4,26,40,1000,1000
AIR-SARShip-2.0,ship,224.tiff,224_ship_5,91,99,1000,1000
AIR-SARShip-2.0,ship,224.tiff,224_ship_6,73,92,1000,1000
AIR-SARShip-2.0,ship,224.tiff,224_ship_7,58,66,1000,1000
AIR-SARShip-2.0,ship,224.tiff,224_ship_8,38,42,1000,1000
AIR-SARShip-2.0,ship,224.tiff,224_ship_9,28,38,1000,1000
AIR-SARShip-2.0,ship,224.tiff,224_ship_10,51,52,1000,1000
AIR-SARShip-2.0,ship,224.tiff,224_ship_11,87,82,1000,1000
AIR-SARShip-2.0,ship,225.tiff,225_ship_1,58,53,1000,1000
AIR-SARShip-2.0,ship,225.tiff,225_ship_2,28,38,1000,1000
AIR-SARShip-2.0,ship,225.tiff,225_ship_3,51,52,1000,1000
AIR-SARShip-2.0,ship,225.tiff,225_ship_4,87,82,1000,1000
AIR-SARShip-2.0,ship,225.tiff,225_ship_5,28,42,1000,1000
AIR-SARShip-2.0,ship,225.tiff,225_ship_6,28,37,1000,1000
AIR-SARShip-2.0,ship,225.tiff,225_ship_7,49,47,1000,1000
AIR-SARShip-2.0,ship,225.tiff,225_ship_8,70,67,1000,1000
AIR-SARShip-2.0,ship,225.tiff,225_ship_9,39,48,1000,1000
AIR-SARShip-2.0,ship,225.tiff,225_ship_10,82,54,1000,1000
AIR-SARShip-2.0,ship,225.tiff,225_ship_11,103,88,1000,1000
AIR-SARShip-2.0,ship,226.tiff,226_ship_1,37,85,1000,1000
AIR-SARShip-2.0,ship,226.tiff,226_ship_2,114,126,1000,1000
AIR-SARShip-2.0,ship,226.tiff,226_ship_3,97,113,1000,1000
AIR-SARShip-2.0,ship,227.tiff,227_ship_1,127,186,1000,1000
AIR-SARShip-2.0,ship,227.tiff,227_ship_2,101,156,1000,1000
AIR-SARShip-2.0,ship,227.tiff,227_ship_3,143,185,1000,1000
AIR-SARShip-2.0,ship,227.tiff,227_ship_4,114,109,1000,1000
AIR-SARShip-2.0,ship,227.tiff,227_ship_5,97,113,1000,1000
AIR-SARShip-2.0,ship,227.tiff,227_ship_6,90,85,1000,1000
AIR-SARShip-2.0,ship,227.tiff,227_ship_7,92,97,1000,1000
AIR-SARShip-2.0,ship,227.tiff,227_ship_8,81,110,1000,1000
AIR-SARShip-2.0,ship,227.tiff,227_ship_9,54,52,1000,1000
AIR-SARShip-2.0,ship,228.tiff,228_ship_1,81,76,1000,1000
AIR-SARShip-2.0,ship,228.tiff,228_ship_2,54,52,1000,1000
AIR-SARShip-2.0,ship,228.tiff,228_ship_3,60,99,1000,1000
AIR-SARShip-2.0,ship,229.tiff,229_ship_1,194,62,1000,1000
AIR-SARShip-2.0,ship,229.tiff,229_ship_2,193,90,1000,1000
AIR-SARShip-2.0,ship,229.tiff,229_ship_3,175,92,1000,1000
AIR-SARShip-2.0,ship,229.tiff,229_ship_4,146,83,1000,1000
AIR-SARShip-2.0,ship,229.tiff,229_ship_5,37,85,1000,1000
AIR-SARShip-2.0,ship,23.tiff,23_ship_1,66,65,1000,1000
AIR-SARShip-2.0,ship,23.tiff,23_ship_2,62,58,1000,1000
AIR-SARShip-2.0,ship,230.tiff,230_ship_1,60,99,1000,1000
AIR-SARShip-2.0,ship,230.tiff,230_ship_2,32,92,1000,1000
AIR-SARShip-2.0,ship,231.tiff,231_ship_1,149,78,1000,1000
AIR-SARShip-2.0,ship,231.tiff,231_ship_2,77,76,1000,1000
AIR-SARShip-2.0,ship,232.tiff,232_ship_1,179,385,1000,1000
AIR-SARShip-2.0,ship,232.tiff,232_ship_2,130,258,1000,1000
AIR-SARShip-2.0,ship,233.tiff,233_ship_1,100,87,1000,1000
AIR-SARShip-2.0,ship,233.tiff,233_ship_2,110,61,1000,1000
AIR-SARShip-2.0,ship,234.tiff,234_ship_1,141,57,1000,1000
AIR-SARShip-2.0,ship,234.tiff,234_ship_2,153,100,1000,1000
AIR-SARShip-2.0,ship,235.tiff,235_ship_1,153,100,1000,1000
AIR-SARShip-2.0,ship,235.tiff,235_ship_2,134,78,1000,1000
AIR-SARShip-2.0,ship,236.tiff,236_ship_1,162,75,1000,1000
AIR-SARShip-2.0,ship,236.tiff,236_ship_2,164,87,1000,1000
AIR-SARShip-2.0,ship,236.tiff,236_ship_3,131,55,1000,1000
AIR-SARShip-2.0,ship,236.tiff,236_ship_4,145,58,1000,1000
AIR-SARShip-2.0,ship,236.tiff,236_ship_5,130,74,1000,1000
AIR-SARShip-2.0,ship,236.tiff,236_ship_6,144,56,1000,1000
AIR-SARShip-2.0,ship,237.tiff,237_ship_1,147,67,1000,1000
AIR-SARShip-2.0,ship,237.tiff,237_ship_2,125,72,1000,1000
AIR-SARShip-2.0,ship,237.tiff,237_ship_3,176,41,1000,1000
AIR-SARShip-2.0,ship,237.tiff,237_ship_4,150,61,1000,1000
AIR-SARShip-2.0,ship,237.tiff,237_ship_5,154,61,1000,1000
AIR-SARShip-2.0,ship,237.tiff,237_ship_6,148,56,1000,1000
AIR-SARShip-2.0,ship,237.tiff,237_ship_7,162,75,1000,1000
AIR-SARShip-2.0,ship,237.tiff,237_ship_8,164,87,1000,1000
AIR-SARShip-2.0,ship,237.tiff,237_ship_9,131,55,1000,1000
AIR-SARShip-2.0,ship,237.tiff,237_ship_10,130,60,1000,1000
